pivot_time,pivot_price,pivot_type,structure,leg_return_pct,leg_bars,leg_duration_sec
2024-10-11 11:13:00+00:00,75.72,high,HH,0.13224014810895302,1,60.0
2024-10-11 11:16:00+00:00,75.42,low,LL,-0.3961965134706813,3,180.0
2024-10-11 11:17:00+00:00,75.51,high,LH,0.11933174224343368,1,60.0
2024-10-11 11:18:00+00:00,75.37,low,LL,-0.18540590650245603,1,60.0
2024-10-11 11:19:00+00:00,75.47,high,LH,0.1326787846623212,1,60.0
2024-10-11 11:20:00+00:00,75.45,low,HL,-0.02650059626341239,1,60.0
2024-10-11 11:21:00+00:00,75.56,high,HH,0.1457919151756082,1,60.0
2024-10-11 11:22:00+00:00,75.43,low,LL,-0.17204870301746888,1,60.0
2024-10-11 11:25:00+00:00,75.58,high,HH,0.19885987007821626,3,180.0
2024-10-11 11:26:00+00:00,75.5,low,HL,-0.1058481079650675,1,60.0
2024-10-11 11:27:00+00:00,75.58,high,LH,0.1059602649006619,1,60.0
2024-10-11 11:28:00+00:00,75.46,low,LL,-0.1587721619476068,1,60.0
2024-10-11 11:29:00+00:00,75.59,high,HH,0.17227670288895158,1,60.0
2024-10-11 11:30:00+00:00,75.5,low,HL,-0.1190633681704023,1,60.0
2024-10-11 11:31:00+00:00,75.67,high,HH,0.22516556291392043,1,60.0
2024-10-11 11:33:00+00:00,75.38,low,LL,-0.3832430289414601,2,120.0
2024-10-11 11:34:00+00:00,75.42,high,LH,0.05306447333510711,1,60.0
2024-10-11 11:35:00+00:00,75.23,low,LL,-0.25192256695836246,1,60.0
2024-10-11 11:37:00+00:00,75.4,high,LH,0.2259736807124879,2,120.0
2024-10-11 11:40:00+00:00,75.28,low,HL,-0.15915119363395513,3,180.0
2024-10-11 11:41:00+00:00,75.34,high,LH,0.07970244420829609,1,60.0
2024-10-11 11:44:00+00:00,75.17,low,LL,-0.22564374834085354,3,180.0
2024-10-11 11:45:00+00:00,75.44,high,HH,0.3591858454170538,1,60.0
2024-10-11 11:47:00+00:00,75.32,low,HL,-0.15906680805939377,2,120.0
2024-10-11 11:48:00+00:00,75.39,high,LH,0.09293680297399742,1,60.0
2024-10-11 11:49:00+00:00,75.22,low,LL,-0.22549409736039028,1,60.0
2024-10-11 11:53:00+00:00,75.38,high,LH,0.212709385801646,4,240.0
2024-10-11 11:54:00+00:00,75.31,low,HL,-0.09286282833641524,1,60.0
2024-10-11 11:57:00+00:00,75.39,high,HH,0.10622759261718073,3,180.0
2024-10-11 11:59:00+00:00,75.3,low,LL,-0.11937922801432688,2,120.0
2024-10-11 12:00:00+00:00,75.46,high,HH,0.21248339973438668,1,60.0
2024-10-11 12:01:00+00:00,75.33,low,HL,-0.17227670288894048,1,60.0
2024-10-11 12:02:00+00:00,75.41,high,LH,0.1061993893535007,1,60.0
2024-10-11 12:05:00+00:00,75.27,low,LL,-0.18565177032223712,3,180.0
2024-10-11 12:06:00+00:00,75.33,high,LH,0.07971303308091926,1,60.0
2024-10-11 12:07:00+00:00,75.23,low,LL,-0.13274923669188698,1,60.0
2024-10-11 12:13:00+00:00,75.36,high,HH,0.17280340289778096,6,360.0
2024-10-11 12:14:00+00:00,75.26,low,HL,-0.1326963906581713,1,60.0
2024-10-11 12:16:00+00:00,75.31,high,LH,0.06643635397289849,2,120.0
2024-10-11 12:17:00+00:00,75.3,low,HL,-0.013278449077158694,1,60.0
2024-10-11 12:21:00+00:00,75.55,high,HH,0.33200531208499307,4,240.0
2024-10-11 12:30:00+00:00,75.38,low,HL,-0.22501654533422233,9,540.0
2024-10-11 12:31:00+00:00,75.46,high,LH,0.10612894667019201,1,60.0
2024-10-11 12:38:00+00:00,75.26,low,LL,-0.26504108136760074,7,420.0
2024-10-11 12:40:00+00:00,75.34,high,LH,0.10629816635663314,2,120.0
2024-10-11 12:41:00+00:00,75.26,low,LL,-0.10618529333686899,1,60.0
2024-10-11 12:48:00+00:00,75.42,high,HH,0.21259633271326628,7,420.0
2024-10-11 12:54:00+00:00,75.24,low,LL,-0.23866348448687846,6,360.0
2024-10-11 12:56:00+00:00,75.34,high,LH,0.13290802764487353,2,120.0
2024-10-11 12:57:00+00:00,75.22,low,LL,-0.15927794000532014,1,60.0
2024-10-11 13:00:00+00:00,75.36,high,HH,0.18612071257644303,3,180.0
2024-10-11 13:01:00+00:00,75.33,low,HL,-0.03980891719745916,1,60.0
2024-10-11 13:02:00+00:00,75.43,high,HH,0.1327492366919092,1,60.0
2024-10-11 13:05:00+00:00,75.32,low,LL,-0.14583057139071487,3,180.0
2024-10-11 13:06:00+00:00,75.44,high,HH,0.15932023366969084,1,60.0
2024-10-11 13:08:00+00:00,75.27,low,LL,-0.2253446447508023,2,120.0
2024-10-11 13:11:00+00:00,75.36,high,LH,0.11956954962135669,3,180.0
2024-10-11 13:14:00+00:00,74.98,low,LL,-0.5042462845010531,3,180.0
2024-10-11 13:15:00+00:00,75.16,high,LH,0.2400640170712176,1,60.0
2024-10-11 13:16:00+00:00,75.13,low,HL,-0.0399148483235745,1,60.0
2024-10-11 13:17:00+00:00,75.21,high,HH,0.10648209769732464,1,60.0
2024-10-11 13:18:00+00:00,75.17,low,HL,-0.053184416965823544,1,60.0
2024-10-11 13:19:00+00:00,75.22,high,HH,0.06651589729944618,1,60.0
2024-10-11 13:20:00+00:00,75.13,low,LL,-0.11964902951343559,1,60.0
2024-10-11 13:25:00+00:00,75.39,high,HH,0.34606681751632173,5,300.0
2024-10-11 13:28:00+00:00,75.3,low,HL,-0.11937922801432688,3,180.0
2024-10-11 13:29:00+00:00,75.38,high,LH,0.10624169986719334,1,60.0
2024-10-11 13:30:00+00:00,75.29,low,LL,-0.11939506500396879,1,60.0
2024-10-11 13:37:00+00:00,75.48,high,HH,0.25235755080355027,7,420.0
2024-10-11 13:40:00+00:00,75.44,low,HL,-0.05299417064124068,3,180.0
2024-10-11 13:42:00+00:00,75.61,high,HH,0.2253446447507912,2,120.0
2024-10-11 13:43:00+00:00,75.59,low,HL,-0.026451527575710454,1,60.0
2024-10-11 13:46:00+00:00,75.75,high,HH,0.21166821008069547,3,180.0
2024-10-11 13:48:00+00:00,75.59,low,LL,-0.211221122112204,2,120.0
2024-10-11 13:49:00+00:00,75.69,high,LH,0.13229263130043467,1,60.0
2024-10-11 13:50:00+00:00,75.65,low,HL,-0.05284713964855969,1,60.0
2024-10-11 13:51:00+00:00,75.81,high,HH,0.21150033046926087,1,60.0
2024-10-11 13:54:00+00:00,75.64,low,LL,-0.22424482258277534,3,180.0
2024-10-11 13:56:00+00:00,75.74,high,LH,0.13220518244314583,2,120.0
2024-10-11 14:00:00+00:00,75.59,low,LL,-0.1980459466596085,4,240.0
2024-10-11 14:01:00+00:00,75.72,high,LH,0.17198042069055397,1,60.0
2024-10-11 14:03:00+00:00,75.55,low,LL,-0.22451135763338348,2,120.0
2024-10-11 14:06:00+00:00,75.63,high,LH,0.10589013898081312,3,180.0
2024-10-11 14:07:00+00:00,75.45,low,LL,-0.23800079333596846,1,60.0
2024-10-11 14:10:00+00:00,75.56,high,LH,0.1457919151756082,3,180.0
2024-10-11 14:12:00+00:00,75.47,low,HL,-0.11911064055055709,2,120.0
2024-10-11 14:13:00+00:00,75.52,high,LH,0.06625149065853098,1,60.0
2024-10-11 14:17:00+00:00,75.43,low,LL,-0.1191737288135486,4,240.0
2024-10-11 14:24:00+00:00,75.58,high,HH,0.19885987007821626,7,420.0
2024-10-11 14:25:00+00:00,75.51,low,HL,-0.09261709446942712,1,60.0
2024-10-11 14:26:00+00:00,75.65,high,HH,0.18540590650244493,1,60.0
2024-10-11 14:27:00+00:00,75.55,low,HL,-0.13218770654330747,1,60.0
2024-10-11 14:28:00+00:00,75.73,high,HH,0.23825281270681842,1,60.0
2024-10-11 14:30:00+00:00,75.44,low,LL,-0.38293938993794185,2,120.0
2024-10-11 14:31:00+00:00,75.5,high,LH,0.07953340402968578,1,60.0
2024-10-11 14:32:00+00:00,75.43,low,LL,-0.09271523178806529,1,60.0
2024-10-11 14:34:00+00:00,75.55,high,HH,0.15908789606255969,2,120.0
2024-10-11 14:43:00+00:00,75.37,low,LL,-0.23825281270680732,9,540.0
2024-10-11 15:01:00+00:00,75.58,high,HH,0.27862544779089227,18,1080.0
2024-10-11 15:13:00+00:00,75.22,low,LL,-0.4763164858428093,12,720.0
2024-10-11 15:30:00+00:00,75.54,high,LH,0.4254187716033142,17,1020.0
2024-10-11 15:35:00+00:00,75.49,low,HL,-0.06619009796136055,5,300.0
2024-10-11 15:37:00+00:00,75.58,high,HH,0.11922108888595684,2,120.0
2024-10-11 15:41:00+00:00,75.46,low,LL,-0.1587721619476068,4,240.0
2024-10-11 15:52:00+00:00,75.67,high,HH,0.2782931354360141,11,660.0
2024-10-11 16:01:00+00:00,75.53,low,HL,-0.18501387604070718,9,540.0
2024-10-11 16:03:00+00:00,75.61,high,LH,0.10591817820733151,2,120.0
2024-10-11 16:08:00+00:00,75.53,low,LL,-0.10580611030286402,5,300.0
2024-10-11 16:24:00+00:00,75.8,high,HH,0.3574738514497522,16,960.0
2024-10-11 16:45:00+00:00,75.55,low,HL,-0.32981530343008103,21,1260.0
2024-10-11 16:46:00+00:00,75.57,high,LH,0.026472534745192178,1,60.0
2024-10-11 16:51:00+00:00,75.39,low,LL,-0.2381897578404013,5,300.0
2024-10-11 16:58:00+00:00,75.51,high,LH,0.1591723040191173,7,420.0
2024-10-11 16:59:00+00:00,75.46,low,HL,-0.06621639517946365,1,60.0
2024-10-13 18:00:00+00:00,75.08,high,LH,-0.5035780545984525,1,176460.0
2024-10-13 18:01:00+00:00,74.73,low,LL,-0.4661694192860888,1,60.0
2024-10-13 18:02:00+00:00,74.85,high,LH,0.16057808109191107,1,60.0
2024-10-13 18:03:00+00:00,74.64,low,LL,-0.2805611222444826,1,60.0
2024-10-13 18:04:00+00:00,74.74,high,LH,0.1339764201500504,1,60.0
2024-10-13 18:05:00+00:00,74.5,low,LL,-0.321113192400313,1,60.0
2024-10-13 18:06:00+00:00,74.73,high,LH,0.30872483221477953,1,60.0
2024-10-13 18:07:00+00:00,74.56,low,HL,-0.22748561488024066,1,60.0
2024-10-13 18:13:00+00:00,74.78,high,HH,0.295064377682408,6,360.0
2024-10-13 18:14:00+00:00,74.63,low,HL,-0.2005883926183505,1,60.0
2024-10-13 18:16:00+00:00,74.68,high,LH,0.0669971861182006,2,120.0
2024-10-13 18:17:00+00:00,74.56,low,LL,-0.16068559185860032,1,60.0
2024-10-13 18:19:00+00:00,74.64,high,LH,0.10729613733906351,2,120.0
2024-10-13 18:25:00+00:00,74.3,low,LL,-0.4555198285101869,6,360.0
2024-10-13 18:26:00+00:00,74.57,high,LH,0.36339165545087315,1,60.0
2024-10-13 18:28:00+00:00,74.48,low,HL,-0.12069196727905185,2,120.0
2024-10-13 18:30:00+00:00,74.65,high,HH,0.22824919441462033,2,120.0
2024-10-13 18:40:00+00:00,74.41,low,LL,-0.32150033489619645,10,600.0
2024-10-13 18:42:00+00:00,74.51,high,LH,0.13439053890607067,2,120.0
2024-10-13 18:45:00+00:00,74.42,low,HL,-0.12078915581801297,3,180.0
2024-10-13 18:49:00+00:00,74.55,high,HH,0.1746842246707736,4,240.0
2024-10-13 19:00:00+00:00,74.17,low,LL,-0.5097250167672596,11,660.0
2024-10-13 19:01:00+00:00,74.34,high,LH,0.2292031818794671,1,60.0
2024-10-13 19:05:00+00:00,74.27,low,HL,-0.09416195856875031,4,240.0
2024-10-13 19:06:00+00:00,74.43,high,HH,0.21543018715499684,1,60.0
2024-10-13 19:19:00+00:00,74.11,low,LL,-0.42993416633079207,13,780.0
2024-10-13 19:24:00+00:00,74.23,high,LH,0.1619214680879777,5,300.0
2024-10-13 19:30:00+00:00,74.19,low,HL,-0.053886568772743004,6,360.0
2024-10-13 19:44:00+00:00,74.31,high,HH,0.16174686615446632,14,840.0
2024-10-13 20:03:00+00:00,74.08,low,LL,-0.3095141972816684,19,1140.0
2024-10-13 20:29:00+00:00,74.46,high,HH,0.512958963282939,26,1560.0
2024-10-13 20:30:00+00:00,74.42,low,HL,-0.05372011818425282,1,60.0
2024-10-13 20:37:00+00:00,74.53,high,HH,0.1478097285675828,7,420.0
2024-10-13 20:50:00+00:00,74.38,low,LL,-0.20126123708574806,13,780.0
2024-10-13 20:59:00+00:00,74.54,high,HH,0.21511158913687378,9,540.0
2024-10-13 21:00:00+00:00,74.24,low,LL,-0.40246847330294155,1,60.0
2024-10-13 21:02:00+00:00,74.52,high,LH,0.37715517241379004,2,120.0
2024-10-13 21:03:00+00:00,74.36,low,HL,-0.21470746108427363,1,60.0
2024-10-13 21:04:00+00:00,74.38,high,LH,0.026896180742319586,1,60.0
2024-10-13 21:05:00+00:00,74.18,low,LL,-0.26888948642106447,1,60.0
2024-10-13 21:06:00+00:00,74.33,high,LH,0.20221083850093802,1,60.0
2024-10-13 21:07:00+00:00,74.27,low,HL,-0.08072110856989223,1,60.0
2024-10-13 21:09:00+00:00,74.4,high,HH,0.17503702706342938,2,120.0
2024-10-13 21:10:00+00:00,74.23,low,LL,-0.2284946236559171,1,60.0
2024-10-13 21:20:00+00:00,74.47,high,HH,0.3233194126363914,10,600.0
2024-10-13 21:24:00+00:00,74.31,low,HL,-0.21485161810124165,4,240.0
2024-10-13 21:27:00+00:00,74.59,high,HH,0.3767998923428939,3,180.0
2024-10-13 21:29:00+00:00,74.42,low,HL,-0.22791258881887932,2,120.0
2024-10-13 21:30:00+00:00,74.48,high,LH,0.08062348830959465,1,60.0
2024-10-13 21:33:00+00:00,74.28,low,LL,-0.26852846401719255,3,180.0
2024-10-13 21:34:00+00:00,74.32,high,LH,0.0538502961766163,1,60.0
2024-10-13 21:35:00+00:00,74.24,low,LL,-0.10764262648008671,1,60.0
2024-10-13 21:36:00+00:00,74.42,high,HH,0.24245689655173486,1,60.0
2024-10-13 21:37:00+00:00,74.34,low,HL,-0.10749798441278546,1,60.0
2024-10-13 21:42:00+00:00,74.63,high,HH,0.3900995426419085,5,300.0
2024-10-13 21:43:00+00:00,74.5,low,HL,-0.1741926839072705,1,60.0
2024-10-13 21:45:00+00:00,74.6,high,LH,0.13422818791946067,2,120.0
2024-10-13 21:51:00+00:00,74.43,low,LL,-0.2278820375335,6,360.0
2024-10-13 21:53:00+00:00,74.52,high,LH,0.12091898428052694,2,120.0
2024-10-13 21:55:00+00:00,74.44,low,HL,-0.10735373054213682,2,120.0
2024-10-13 21:56:00+00:00,74.52,high,LH,0.10746910263299547,1,60.0
2024-10-13 22:04:00+00:00,74.25,low,LL,-0.36231884057970065,8,480.0
2024-10-13 22:05:00+00:00,74.31,high,LH,0.08080808080808133,1,60.0
2024-10-13 22:06:00+00:00,74.2,low,LL,-0.14802852913470277,1,60.0
2024-10-13 22:11:00+00:00,74.4,high,HH,0.26954177897573484,5,300.0
2024-10-13 22:24:00+00:00,74.25,low,HL,-0.20161290322581182,13,780.0
2024-10-13 22:33:00+00:00,74.36,high,LH,0.1481481481481417,9,540.0
2024-10-13 22:35:00+00:00,74.28,low,HL,-0.10758472296933386,2,120.0
2024-10-13 22:38:00+00:00,74.51,high,HH,0.3096392030156325,3,180.0
2024-10-13 22:41:00+00:00,74.4,low,HL,-0.14763119044423068,3,180.0
2024-10-13 22:51:00+00:00,74.65,high,HH,0.33602150537634934,10,600.0
2024-10-13 22:53:00+00:00,74.56,low,HL,-0.12056262558607367,2,120.0
2024-10-13 23:03:00+00:00,74.66,high,HH,0.13412017167380164,10,600.0
2024-10-13 23:05:00+00:00,74.58,low,HL,-0.10715242432359773,2,120.0
2024-10-13 23:07:00+00:00,74.73,high,HH,0.201126307321009,2,120.0
2024-10-13 23:16:00+00:00,74.65,low,HL,-0.10705205406128515,9,540.0
2024-10-13 23:20:00+00:00,74.75,high,HH,0.13395847287340779,4,240.0
2024-10-13 23:24:00+00:00,74.66,low,HL,-0.12040133779264162,4,240.0
2024-10-13 23:46:00+00:00,74.84,high,HH,0.2410929547281171,22,1320.0
2024-10-14 00:10:00+00:00,74.61,low,LL,-0.30732228754677404,24,1440.0
2024-10-14 00:24:00+00:00,74.69,high,LH,0.10722423267657266,14,840.0
2024-10-14 00:29:00+00:00,74.61,low,LL,-0.10710938545990256,4,300.0
2024-10-14 01:05:00+00:00,74.69,high,LH,0.10722423267657266,34,2160.0
2024-10-14 01:14:00+00:00,74.59,low,LL,-0.13388673182487265,8,540.0
2024-10-14 01:31:00+00:00,74.83,high,HH,0.3217589489207695,17,1020.0
2024-10-14 01:59:00+00:00,74.6,low,HL,-0.3073633569424028,28,1680.0
2024-10-14 02:01:00+00:00,74.68,high,LH,0.10723860589814116,2,120.0
2024-10-14 02:09:00+00:00,74.47,low,LL,-0.28119978575255056,8,480.0
2024-10-14 02:14:00+00:00,74.59,high,LH,0.1611387135759479,5,300.0
2024-10-14 02:18:00+00:00,74.5,low,HL,-0.12065960584529689,4,240.0
2024-10-14 02:32:00+00:00,74.67,high,HH,0.22818791946308536,14,840.0
2024-10-14 02:41:00+00:00,74.52,low,HL,-0.2008838891121023,9,540.0
2024-10-14 02:46:00+00:00,74.61,high,LH,0.12077294685990392,5,300.0
2024-10-14 03:00:00+00:00,74.47,low,LL,-0.1876424071840188,14,840.0
2024-10-14 03:01:00+00:00,74.58,high,LH,0.1477104874446189,1,60.0
2024-10-14 03:05:00+00:00,74.42,low,LL,-0.21453472780905702,4,240.0
2024-10-14 03:06:00+00:00,74.42,high,LH,0.0,1,60.0
2024-10-14 03:07:00+00:00,74.26,low,LL,-0.21499596882558203,1,60.0
2024-10-14 03:09:00+00:00,74.37,high,LH,0.1481281982224525,2,120.0
2024-10-14 03:14:00+00:00,74.19,low,LL,-0.24203307785398698,5,300.0
2024-10-14 03:15:00+00:00,74.25,high,LH,0.08087343307723316,1,60.0
2024-10-14 03:18:00+00:00,74.12,low,LL,-0.1750841750841725,3,180.0
2024-10-14 03:27:00+00:00,74.35,high,HH,0.31030760928223433,9,540.0
2024-10-14 03:33:00+00:00,74.2,low,HL,-0.20174848688633285,6,360.0
2024-10-14 03:39:00+00:00,74.35,high,LH,0.20215633423179558,6,360.0
2024-10-14 03:40:00+00:00,74.34,low,HL,-0.01344989912573924,1,60.0
2024-10-14 03:41:00+00:00,74.43,high,HH,0.1210653753026758,1,60.0
2024-10-14 03:46:00+00:00,74.21,low,LL,-0.2955797393524251,5,300.0
2024-10-14 03:50:00+00:00,74.32,high,LH,0.14822800161702343,4,240.0
2024-10-14 03:56:00+00:00,74.15,low,LL,-0.22874058127017038,6,360.0
2024-10-14 04:00:00+00:00,74.31,high,LH,0.21577882670262838,4,240.0
2024-10-14 04:02:00+00:00,74.25,low,HL,-0.08074283407347727,2,120.0
2024-10-14 04:05:00+00:00,74.48,high,HH,0.30976430976430436,3,180.0
2024-10-14 04:08:00+00:00,74.35,low,HL,-0.1745435016111796,3,180.0
2024-10-14 04:09:00+00:00,74.51,high,HH,0.2151983860121165,1,60.0
2024-10-14 04:10:00+00:00,74.51,low,HL,0.0,1,60.0
2024-10-14 04:11:00+00:00,74.64,high,HH,0.17447322507044838,1,60.0
2024-10-14 04:14:00+00:00,74.45,low,LL,-0.2545551982851002,3,180.0
2024-10-14 04:16:00+00:00,74.49,high,LH,0.053727333781039555,2,120.0
2024-10-14 04:17:00+00:00,74.35,low,LL,-0.18794469056249152,1,60.0
2024-10-14 04:21:00+00:00,74.43,high,LH,0.10759919300606935,4,240.0
2024-10-14 04:22:00+00:00,74.34,low,LL,-0.12091898428053804,1,60.0
2024-10-14 04:24:00+00:00,74.56,high,HH,0.2959375840731804,2,120.0
2024-10-14 04:25:00+00:00,74.54,low,HL,-0.026824034334760327,1,60.0
2024-10-14 04:26:00+00:00,74.62,high,HH,0.10732492621410294,1,60.0
2024-10-14 04:28:00+00:00,74.5,low,LL,-0.16081479496113937,2,120.0
2024-10-14 04:29:00+00:00,74.54,high,LH,0.05369127516778871,1,60.0
2024-10-14 04:32:00+00:00,74.38,low,LL,-0.2146498524282392,3,180.0
2024-10-14 04:33:00+00:00,74.4,high,LH,0.026888948642112,1,60.0
2024-10-14 04:34:00+00:00,74.25,low,LL,-0.20161290322581182,1,60.0
2024-10-14 04:36:00+00:00,74.42,high,HH,0.22895622895622303,2,120.0
2024-10-14 04:37:00+00:00,74.43,low,HL,0.01343724805160651,1,60.0
2024-10-14 04:38:00+00:00,74.51,high,HH,0.10748354158269802,1,60.0
2024-10-14 04:40:00+00:00,74.43,low,LL,-0.10736813850489302,2,120.0
2024-10-14 04:41:00+00:00,74.57,high,HH,0.18809619776969377,1,60.0
2024-10-14 04:45:00+00:00,74.47,low,HL,-0.1341021858656255,4,240.0
2024-10-14 04:48:00+00:00,74.51,high,LH,0.05371290452531596,3,180.0
2024-10-14 04:49:00+00:00,74.35,low,LL,-0.21473627700980824,1,60.0
2024-10-14 04:50:00+00:00,74.43,high,LH,0.10759919300606935,1,60.0
2024-10-14 04:51:00+00:00,74.35,low,LL,-0.10748354158270912,1,60.0
2024-10-14 04:52:00+00:00,74.41,high,LH,0.08069939475454646,1,60.0
2024-10-14 04:54:00+00:00,74.27,low,LL,-0.18814675446848783,2,120.0
2024-10-14 04:57:00+00:00,74.4,high,LH,0.17503702706342938,3,180.0
2024-10-14 04:59:00+00:00,74.28,low,HL,-0.1612903225806539,2,120.0
2024-10-14 05:00:00+00:00,74.39,high,LH,0.14808831448573923,1,60.0
2024-10-14 05:01:00+00:00,74.17,low,LL,-0.2957386745530255,1,60.0
2024-10-14 05:02:00+00:00,74.26,high,LH,0.12134286099501068,1,60.0
2024-10-14 05:04:00+00:00,73.9,low,LL,-0.48478319418260307,2,120.0
2024-10-14 05:05:00+00:00,74.08,high,LH,0.2435723951285329,1,60.0
2024-10-14 05:06:00+00:00,73.95,low,HL,-0.17548596112310078,1,60.0
2024-10-14 05:07:00+00:00,73.95,high,LH,0.0,1,60.0
2024-10-14 05:08:00+00:00,73.64,low,LL,-0.41920216362407725,1,60.0
2024-10-14 05:09:00+00:00,73.7,high,LH,0.08147745790332284,1,60.0
2024-10-14 05:10:00+00:00,73.62,low,LL,-0.10854816824965585,1,60.0
2024-10-14 05:12:00+00:00,73.88,high,HH,0.35316490084214003,2,120.0
2024-10-14 05:14:00+00:00,73.81,low,HL,-0.09474824038980811,2,120.0
2024-10-14 05:15:00+00:00,73.94,high,HH,0.17612789594905198,1,60.0
2024-10-14 05:16:00+00:00,73.84,low,HL,-0.1352447930754619,1,60.0
2024-10-14 05:19:00+00:00,73.92,high,LH,0.10834236186347823,3,180.0
2024-10-14 05:21:00+00:00,73.8,low,LL,-0.16233766233766378,2,120.0
2024-10-14 05:25:00+00:00,73.98,high,HH,0.24390243902439046,4,240.0
2024-10-14 05:26:00+00:00,73.88,low,HL,-0.13517166801839675,1,60.0
2024-10-14 05:31:00+00:00,74.01,high,HH,0.1759610178668325,5,300.0
2024-10-14 05:33:00+00:00,73.68,low,LL,-0.44588569112281595,2,120.0
2024-10-14 05:34:00+00:00,73.86,high,LH,0.24429967426708998,1,60.0
2024-10-14 05:36:00+00:00,73.75,low,HL,-0.14893040888166453,2,120.0
2024-10-14 05:38:00+00:00,73.78,high,LH,0.040677966101698715,2,120.0
2024-10-14 05:48:00+00:00,73.71,low,LL,-0.09487666034156961,10,600.0
2024-10-14 05:49:00+00:00,73.75,high,LH,0.05426672093340468,1,60.0
2024-10-14 05:53:00+00:00,73.57,low,LL,-0.2440677966101812,4,240.0
2024-10-14 05:54:00+00:00,73.59,high,LH,0.02718499388338902,1,60.0
2024-10-14 05:55:00+00:00,73.45,low,LL,-0.19024323957059774,1,60.0
2024-10-14 05:56:00+00:00,73.55,high,LH,0.1361470388018926,1,60.0
2024-10-14 05:57:00+00:00,73.41,low,LL,-0.19034670292318312,1,60.0
2024-10-14 05:59:00+00:00,73.55,high,LH,0.19070971257322267,2,120.0
2024-10-14 06:00:00+00:00,73.46,low,HL,-0.12236573759347724,1,60.0
2024-10-14 06:02:00+00:00,73.57,high,HH,0.14974135583991632,2,120.0
2024-10-14 06:08:00+00:00,73.43,low,LL,-0.1902949571836121,6,360.0
2024-10-14 06:11:00+00:00,73.59,high,HH,0.21789459349039753,3,180.0
2024-10-14 06:15:00+00:00,73.45,low,HL,-0.19024323957059774,4,240.0
2024-10-14 06:18:00+00:00,73.62,high,HH,0.23144996596324852,3,180.0
2024-10-14 06:19:00+00:00,73.56,low,HL,-0.08149959250204342,1,60.0
2024-10-14 06:21:00+00:00,73.68,high,HH,0.16313213703100793,2,120.0
2024-10-14 06:22:00+00:00,73.6,low,HL,-0.10857763300762269,1,60.0
2024-10-14 06:23:00+00:00,73.68,high,LH,0.10869565217392907,1,60.0
2024-10-14 06:25:00+00:00,73.55,low,LL,-0.17643865363736744,2,120.0
2024-10-14 06:30:00+00:00,73.69,high,HH,0.19034670292317202,5,300.0
2024-10-14 06:31:00+00:00,73.65,low,HL,-0.054281449314685926,1,60.0
2024-10-14 06:33:00+00:00,73.97,high,HH,0.4344874405974197,2,120.0
2024-10-14 06:34:00+00:00,73.81,low,HL,-0.21630390698931246,1,60.0
2024-10-14 06:35:00+00:00,73.83,high,LH,0.027096599376763564,1,60.0
2024-10-14 06:36:00+00:00,73.75,low,LL,-0.10835703643504724,1,60.0
2024-10-14 06:37:00+00:00,73.88,high,HH,0.17627118644067963,1,60.0
2024-10-14 06:40:00+00:00,73.79,low,HL,-0.1218191662154755,3,180.0
2024-10-14 06:45:00+00:00,73.87,high,LH,0.10841577449518525,5,300.0
2024-10-14 06:49:00+00:00,73.69,low,LL,-0.24367131447138313,4,240.0
2024-10-14 06:53:00+00:00,73.85,high,LH,0.2171257972587881,4,240.0
2024-10-14 06:59:00+00:00,73.67,low,LL,-0.243737305348668,6,360.0
2024-10-14 07:02:00+00:00,73.85,high,LH,0.24433283561828834,3,180.0
2024-10-14 07:05:00+00:00,73.72,low,HL,-0.17603249830737688,3,180.0
2024-10-14 07:11:00+00:00,73.86,high,HH,0.18990775908844792,6,360.0
2024-10-14 07:14:00+00:00,73.68,low,LL,-0.2437043054427157,3,180.0
2024-10-14 07:15:00+00:00,73.77,high,LH,0.12214983713354499,1,60.0
2024-10-14 07:19:00+00:00,73.65,low,LL,-0.16266775111832832,4,240.0
2024-10-14 07:21:00+00:00,73.81,high,HH,0.21724372029869876,2,120.0
2024-10-14 07:25:00+00:00,73.62,low,LL,-0.2574176940793871,4,240.0
2024-10-14 07:33:00+00:00,73.92,high,HH,0.4074979625101838,8,480.0
2024-10-14 07:36:00+00:00,73.88,low,HL,-0.054112554112561995,3,180.0
2024-10-14 07:42:00+00:00,73.97,high,HH,0.12181916621549771,6,360.0
2024-10-14 07:47:00+00:00,73.88,low,LL,-0.12167094768149589,5,300.0
2024-10-14 07:49:00+00:00,73.97,high,LH,0.12181916621549771,2,120.0
2024-10-14 07:50:00+00:00,73.88,low,LL,-0.12167094768149589,1,60.0
2024-10-14 07:51:00+00:00,73.99,high,HH,0.148890092041154,1,60.0
2024-10-14 07:55:00+00:00,73.83,low,LL,-0.2162454385727708,4,240.0
2024-10-14 07:56:00+00:00,73.93,high,LH,0.13544629554382848,1,60.0
2024-10-14 07:57:00+00:00,73.84,low,HL,-0.12173677803327676,1,60.0
2024-10-14 08:00:00+00:00,74.01,high,HH,0.23022751895991345,3,180.0
2024-10-14 08:02:00+00:00,73.94,low,HL,-0.09458181326849058,2,120.0
2024-10-14 08:03:00+00:00,74.12,high,HH,0.24344062753585138,1,60.0
2024-10-14 08:08:00+00:00,74.04,low,HL,-0.10793308148947522,5,300.0
2024-10-14 08:10:00+00:00,74.18,high,HH,0.1890869800108108,2,120.0
2024-10-14 08:13:00+00:00,73.99,low,LL,-0.2561337287678822,3,180.0
